92.0,40.0,3.926252843318585e-05,1.1673059673312544e-05
92.0,90.0,1.7624180974835543e-05,1.6998528061642304e-05
92.0,93.0,1.9209511234167306e-05,2.5049167870608843e-05
93.0,41.0,2.8952514634475202e-05,1.0071343775770514e-05
93.0,92.0,1.9590043049922568e-05,1.1266182652139045e-05
93.0,94.0,2.240449621161581e-05,1.2493971099863814e-05
94.0,42.0,3.910530247118825e-05,1.3118804950285921e-05
94.0,93.0,1.8399510976433594e-05,1.6160874846057452e-05
94.0,148.0,2.5313625218334586e-05,8.368137495653594e-06
95.0,96.0,2.8627941570814764e-05,1.2566055527907841e-05
95.0,149.0,2.8793676516418606e-05,1.237452043267924e-05
96.0,44.0,1.992420996384595e-05,1.7697725750047028e-05
96.0,95.0,1.5439078661429806e-05,2.5413491005032828e-05
97.0,45.0,2.1945104225047024e-05,2.3887027462309262e-05
97.0,98.0,1.6426605420301906e-05,2.6444610163050666e-05
97.0,151.0,3.6859657817973406e-05,8.043528282933318e-06
98.0,97.0,3.663127611354596e-05,1.4285190350618927e-05
99.0,47.0,3.862803525118389e-05,1.5932473867363486e-05
98.0,99.0,3.1302993607504216e-05,1.5936914689496533e-05
99.0,98.0,2.383037399814927e-05,1.425556379671133e-05
99.0,100.0,2.3067868054672984e-05,1.419594896703022e-05
100.0,48.0,3.234964328626486e-05,1.66564134024468e-05
99.0,153.0,1.93361616881544e-05,3.1633567089667326e-05
100.0,99.0,2.8974190673524283e-05,2.2494563265409163e-05
100.0,101.0,2.0949139268380244e-05,2.7060865904268334e-05
100.0,154.0,3.183357696074e-05,1.250713874292051e-05
101.0,100.0,3.4683044547067254e-05,1.6847575225936612e-05
101.0,103.0,2.3132131676079604e-05,1.7128412693139756e-05
103.0,51.0,2.741262152361454e-05,1.1779096340434283e-05
103.0,101.0,1.7610129878394222e-05,2.4858170724553413e-05
103.0,104.0,2.7762678175035412e-05,1.2030388137751496e-05
104.0,52.0,1.1142632686590536e-05,2.4391043297686655e-05
103.0,157.0,2.7884511718145687e-05,1.2125916867447636e-05
104.0,105.0,1.0970690490540264e-05,1.8702240247851406e-05
104.0,103.0,2.396482518063152e-05,2.9561091291794688e-05
104.0,158.0,9.552180511718363e-06,7.810406397843371e-06
